0.043750 0.404145 0.050518  0.009769   -0.026033   0.000000
0.043750 0.404145 0.101036  0.009769   -0.026033   0.000000
0.043750 0.404145 0.151554  0.009769   -0.026033   0.000000
0.043750 0.404145 0.202073  0.009769   -0.026033   0.000000
0.043750 0.404145 0.252591  0.009769   -0.026033   0.000000
0.043750 0.404145 0.303109  0.009769   -0.026033   0.000000
0.043750 0.404145 0.353627  0.009769   -0.026033   0.000000
0.043750 0.404145 0.404145  0.009769   -0.026033   0.000000
0.043750 0.404145 0.454663  0.009769   -0.026033   0.000000
0.043750 0.404145 0.505181  0.009769   -0.026033   0.000000
0.043750 0.404145 0.555700  0.009769   -0.026033   0.000000
0.043750 0.404145 0.606218  0.009769   -0.026033   0.000000
0.043750 0.404145 0.656736  0.009769   -0.026033   0.000000
0.043750 0.404145 0.707254  0.009769   -0.026033   0.000000
0.043750 0.404145 0.757772  0.009769   -0.026033   0.000000
0.043750 0.454663 0.000000  0.026330   -0.103760   0.000000
0.043750 0.454663 0.050518  0.026330   -0.103760   0.000000
0.043750 0.454663 0.101036  0.026330   -0.103760   0.000000
0.043750 0.454663 0.151554  0.026330   -0.103760   0.000000
0.043750 0.454663 0.202073  0.026330   -0.103760   0.000000
0.043750 0.454663 0.252591  0.026330   -0.103760   0.000000
0.043750 0.454663 0.303109  0.026330   -0.103760   0.000000
0.043750 0.454663 0.353627  0.026330   -0.103760   0.000000
0.043750 0.454663 0.404145  0.026330   -0.103760   0.000000
0.043750 0.454663 0.454663  0.026330   -0.103760   0.000000
0.043750 0.454663 0.505181  0.026330   -0.103760   0.000000
0.043750 0.454663 0.555700  0.026330   -0.103760   0.000000
0.043750 0.454663 0.606218  0.026330   -0.103760   0.000000
0.043750 0.454663 0.656736  0.026330   -0.103760   0.000000
0.043750 0.454663 0.707254  0.026330   -0.103760   0.000000
0.043750 0.454663 0.757772  0.026330   -0.103760   0.000000
0.043750 0.505181 0.000000  0.069723   -0.239402   0.000000
0.043750 0.505181 0.050518  0.069723   -0.239402   0.000000
0.043750 0.505181 0.101036  0.069723   -0.239402   0.000000
0.043750 0.505181 0.151554  0.069723   -0.239402   0.000000
0.043750 0.505181 0.202073  0.069723   -0.239402   0.000000
0.043750 0.505181 0.252591  0.069723   -0.239402   0.000000
0.043750 0.505181 0.303109  0.069723   -0.239402   0.000000
0.043750 0.505181 0.353627  0.069723   -0.239402   0.000000
0.043750 0.505181 0.404145  0.069723   -0.239402   0.000000
0.043750 0.505181 0.454663  0.069723   -0.239402   0.000000
0.043750 0.505181 0.505181  0.069723   -0.239402   0.000000
0.043750 0.505181 0.555700  0.069723   -0.239402   0.000000
0.043750 0.505181 0.606218  0.069723   -0.239402   0.000000
0.043750 0.505181 0.656736  0.069723   -0.239402   0.000000
0.043750 0.505181 0.707254  0.069723   -0.239402   0.000000
0.043750 0.505181 0.757772  0.069723   -0.239402   0.000000
